id,mode,value,value-mode
5151,,193:193:0,paint
5152,,193:193:0,paint
5153,,193:193:0,paint
5154,,193:193:0,paint
5155,,193:193:0,paint
5156,,193:193:0,paint
5157,,193:193:0,paint
5158,,193:193:0,paint
5159,,193:193:0,paint
5160,,193:193:0,paint
5161,,193:193:0,paint
5162,,193:193:0,paint
5163,,193:193:0,paint
5164,,193:193:0,paint
5165,,193:193:0,paint
5166,,193:193:0,paint
5167,,193:193:0,paint
5168,,193:193:0,paint
5169,,193:193:0,paint
5170,,193:193:0,paint
5171,,193:193:0,paint
5172,,193:193:0,paint
5173,,193:193:0,paint
5174,,193:193:0,paint
5175,,193:193:0,paint
5176,,193:193:0,paint
5177,,193:193:0,paint
5178,,193:193:0,paint
5179,,193:193:0,paint
5180,,193:193:0,paint
5181,,193:193:0,paint
5182,,193:193:0,paint
5183,,193:193:0,paint
5184,,193:193:0,paint
5185,,193:193:0,paint
5186,,193:193:0,paint
5187,,193:193:0,paint
5188,,193:193:0,paint
5189,,193:193:0,paint
5190,,193:193:0,paint
5191,,193:193:0,paint
5192,,193:193:0,paint
5193,,193:193:0,paint
5194,,193:193:0,paint
5195,,193:193:0,paint
5196,,193:193:0,paint
5197,,193:193:0,paint
5198,,193:193:0,paint
5199,,193:193:0,paint
5200,,193:193:0,paint
5201,,193:193:0,paint
5202,,193:193:0,paint
5203,,193:193:0,paint
5204,,193:193:0,paint
5205,,193:193:0,paint
5206,,193:193:0,paint
5207,,193:193:0,paint
5208,,193:193:0,paint
5209,,193:193:0,paint
5210,,193:193:0,paint
5211,,193:193:0,paint
5212,,193:193:0,paint
5213,,193:193:0,paint
5214,,193:193:0,paint
5215,,193:193:0,paint
5216,,193:193:0,paint
5217,,193:193:0,paint
5218,,193:193:0,paint
5219,,193:193:0,paint
5220,,193:193:0,paint
5221,,193:193:0,paint
5222,,193:193:0,paint
5223,,193:193:0,paint
5224,,193:193:0,paint
5225,,193:193:0,paint
5226,,193:193:0,paint
5227,,193:193:0,paint
5228,,193:193:0,paint
5229,,193:193:0,paint
5230,,193:193:0,paint
5231,,193:193:0,paint
5232,,193:193:0,paint
5233,,193:193:0,paint
5234,,193:193:0,paint
5235,,193:193:0,paint
5236,,193:193:0,paint
5237,,193:193:0,paint
5238,,193:193:0,paint
5239,,193:193:0,paint
5240,,193:193:0,paint
5241,,193:193:0,paint
5242,,193:193:0,paint
5243,,193:193:0,paint
5244,,193:193:0,paint
5245,,193:193:0,paint
5246,,193:193:0,paint
5247,,193:193:0,paint
5248,,193:193:0,paint
5249,,193:193:0,paint
5250,,193:193:0,paint
5251,,193:193:0,paint
5252,,193:193:0,paint
5253,,193:193:0,paint
5254,,193:193:0,paint
5255,,193:193:0,paint
5256,,193:193:0,paint
5257,,193:193:0,paint
5258,,193:193:0,paint
5259,,193:193:0,paint
5260,,193:193:0,paint
5261,,193:193:0,paint
5262,,193:193:0,paint
5263,,193:193:0,paint
5264,,193:193:0,paint
5265,,193:193:0,paint
5266,,193:193:0,paint
5267,,193:193:0,paint
5268,,193:193:0,paint
5269,,193:193:0,paint
5270,,193:193:0,paint
5271,,193:193:0,paint
5272,,193:193:0,paint
5273,,193:193:0,paint
5274,,193:193:0,paint
5275,,193:193:0,paint
5276,,193:193:0,paint
5277,,193:193:0,paint
5278,,193:193:0,paint
5279,,193:193:0,paint
5280,,193:193:0,paint
5281,,193:193:0,paint
5282,,193:193:0,paint
5283,,193:193:0,paint
5284,,193:193:0,paint
5285,,193:193:0,paint
5286,,193:193:0,paint
5287,,193:193:0,paint
5288,,193:193:0,paint
5289,,193:193:0,paint
5290,,193:193:0,paint
5291,,193:193:0,paint
5292,,193:193:0,paint
5293,,193:193:0,paint
5294,,193:193:0,paint
5295,,193:193:0,paint
5296,,193:193:0,paint
5297,,193:193:0,paint
5298,,193:193:0,paint
5299,,193:193:0,paint
5300,,193:193:0,paint
5301,,193:193:0,paint
5302,,193:193:0,paint
5303,,193:193:0,paint
5304,,193:193:0,paint
5305,,193:193:0,paint
5306,,193:193:0,paint
5307,,193:193:0,paint
5308,,193:193:0,paint
5309,,193:193:0,paint
5310,,193:193:0,paint
5311,,193:193:0,paint
5312,,193:193:0,paint
5313,,193:193:0,paint
5314,,193:193:0,paint
5315,,193:193:0,paint
5316,,193:193:0,paint
5317,,193:193:0,paint
5318,,193:193:0,paint
5319,,193:193:0,paint
5320,,193:193:0,paint
5321,,193:193:0,paint
5322,,193:193:0,paint
5323,,193:193:0,paint
5324,,193:193:0,paint
5325,,193:193:0,paint
5326,,193:193:0,paint
5327,,193:193:0,paint
5328,,193:193:0,paint
5329,,193:193:0,paint
5330,,193:193:0,paint
5331,,193:193:0,paint
5332,,193:193:0,paint
5333,,193:193:0,paint
5334,,193:193:0,paint
5335,,193:193:0,paint
5336,,193:193:0,paint
5337,,193:193:0,paint
5338,,193:193:0,paint
5339,,193:193:0,paint
5340,,193:193:0,paint
5341,,193:193:0,paint
5342,,193:193:0,paint
5343,,193:193:0,paint
5344,,193:193:0,paint
5345,,193:193:0,paint
5346,,193:193:0,paint
5347,,193:193:0,paint
5348,,193:193:0,paint
5349,,193:193:0,paint
5350,,193:193:0,paint
5351,,193:193:0,paint
5352,,193:193:0,paint
5353,,193:193:0,paint
5354,,193:193:0,paint
5355,,193:193:0,paint
5356,,193:193:0,paint
5357,,193:193:0,paint
5358,,193:193:0,paint
5359,,193:193:0,paint
5360,,193:193:0,paint
5361,,193:193:0,paint
5362,,193:193:0,paint
5363,,193:193:0,paint
5364,,193:193:0,paint
5365,,193:193:0,paint
5366,,193:193:0,paint
5367,,193:193:0,paint
5368,,193:193:0,paint
5369,,193:193:0,paint
5370,,193:193:0,paint
5371,,193:193:0,paint
5372,,193:193:0,paint
5373,,193:193:0,paint
5374,,193:193:0,paint
5375,,193:193:0,paint
5376,,193:193:0,paint
5377,,193:193:0,paint
5378,,193:193:0,paint
5379,,193:193:0,paint
5380,,193:193:0,paint
5381,,193:193:0,paint
5382,,193:193:0,paint
5383,,193:193:0,paint
5384,,193:193:0,paint
5385,,193:193:0,paint
5386,,193:193:0,paint
5387,,193:193:0,paint
5388,,193:193:0,paint
5389,,193:193:0,paint
5390,,193:193:0,paint
5391,,193:193:0,paint
5392,,193:193:0,paint
5393,,193:193:0,paint
5394,,193:193:0,paint
5395,,193:193:0,paint
5396,,193:193:0,paint
5397,,193:193:0,paint
5398,,193:193:0,paint
5399,,193:193:0,paint
5400,,193:193:0,paint
5401,,193:193:0,paint
5402,,193:193:0,paint
5403,,193:193:0,paint
5404,,193:193:0,paint
5405,,193:193:0,paint
5406,,193:193:0,paint
5407,,193:193:0,paint
5408,,193:193:0,paint
5409,,193:193:0,paint
5410,,193:193:0,paint
5411,,193:193:0,paint
5412,,193:193:0,paint
5413,,193:193:0,paint
5414,,193:193:0,paint
5415,,193:193:0,paint
5416,,193:193:0,paint
5417,,193:193:0,paint
5418,,193:193:0,paint
5419,,193:193:0,paint
5420,,193:193:0,paint
5421,,193:193:0,paint
5422,,193:193:0,paint
5423,,193:193:0,paint
5424,,193:193:0,paint
5425,,193:193:0,paint
5426,,193:193:0,paint
5427,,193:193:0,paint
5428,,193:193:0,paint
5429,,193:193:0,paint
5430,,193:193:0,paint
5431,,193:193:0,paint
5432,,193:193:0,paint
5433,,193:193:0,paint
5434,,193:193:0,paint
5435,,193:193:0,paint
5436,,193:193:0,paint
5437,,193:193:0,paint
5438,,193:193:0,paint
5439,,193:193:0,paint
5440,,193:193:0,paint
5441,,193:193:0,paint
5442,,193:193:0,paint
5443,,193:193:0,paint
5444,,193:193:0,paint
5445,,193:193:0,paint
5446,,193:193:0,paint
5447,,193:193:0,paint
5448,,193:193:0,paint
5449,,193:193:0,paint
5450,,193:193:0,paint
5451,,193:193:0,paint
5452,,193:193:0,paint
5453,,193:193:0,paint
5454,,193:193:0,paint
5455,,193:193:0,paint
5456,,193:193:0,paint
5457,,193:193:0,paint
5458,,193:193:0,paint
5459,,193:193:0,paint
5460,,193:193:0,paint
5461,,193:193:0,paint
5462,,193:193:0,paint
5463,,193:193:0,paint
5464,,193:193:0,paint
5465,,193:193:0,paint
5466,,193:193:0,paint
5467,,193:193:0,paint
5468,,193:193:0,paint
5469,,193:193:0,paint
5470,,193:193:0,paint
5471,,193:193:0,paint
5472,,193:193:0,paint
5473,,193:193:0,paint
5474,,193:193:0,paint
5475,,193:193:0,paint
5476,,193:193:0,paint
5477,,193:193:0,paint
5478,,193:193:0,paint
5479,,193:193:0,paint
5480,,193:193:0,paint
5481,,193:193:0,paint
5482,,193:193:0,paint
5483,,193:193:0,paint
5484,,193:193:0,paint
5485,,193:193:0,paint
5486,,193:193:0,paint
5487,,193:193:0,paint
5488,,193:193:0,paint
5489,,193:193:0,paint
5490,,193:193:0,paint
5491,,193:193:0,paint
5492,,193:193:0,paint
5493,,193:193:0,paint
5494,,193:193:0,paint
5495,,193:193:0,paint
5496,,193:193:0,paint
5497,,193:193:0,paint
5498,,193:193:0,paint
5499,,193:193:0,paint
5500,,193:193:0,paint
5501,,193:193:0,paint
5502,,193:193:0,paint
5503,,193:193:0,paint
5504,,193:193:0,paint
5505,,193:193:0,paint
5506,,193:193:0,paint
5507,,193:193:0,paint
5508,,193:193:0,paint
5509,,193:193:0,paint
5510,,193:193:0,paint
5511,,193:193:0,paint
5512,,193:193:0,paint
5513,,193:193:0,paint
5514,,193:193:0,paint
5515,,193:193:0,paint
5516,,193:193:0,paint
5517,,193:193:0,paint
5518,,193:193:0,paint
5519,,193:193:0,paint
5520,,193:193:0,paint
5521,,193:193:0,paint
5522,,193:193:0,paint
5523,,193:193:0,paint
5524,,193:193:0,paint
5525,,193:193:0,paint
5526,,193:193:0,paint
5527,,193:193:0,paint
5528,,193:193:0,paint
5529,,193:193:0,paint
5530,,193:193:0,paint
5531,,193:193:0,paint
5532,,193:193:0,paint
5533,,193:193:0,paint
5534,,193:193:0,paint
5535,,193:193:0,paint
5536,,193:193:0,paint
5537,,193:193:0,paint
5538,,193:193:0,paint
5539,,193:193:0,paint
5540,,193:193:0,paint
5541,,193:193:0,paint
5542,,193:193:0,paint
5543,,193:193:0,paint
5544,,193:193:0,paint
5545,,193:193:0,paint
5546,,193:193:0,paint
5547,,193:193:0,paint
5548,,193:193:0,paint
5549,,193:193:0,paint
5550,,193:193:0,paint
5551,,193:193:0,paint
5552,,193:193:0,paint
5553,,193:193:0,paint
5554,,193:193:0,paint
5555,,193:193:0,paint
5556,,193:193:0,paint
5557,,193:193:0,paint
5558,,193:193:0,paint
5559,,193:193:0,paint
5560,,193:193:0,paint
5561,,193:193:0,paint
5562,,193:193:0,paint
5563,,193:193:0,paint
5564,,193:193:0,paint
5565,,193:193:0,paint
5566,,193:193:0,paint
5567,,193:193:0,paint
5568,,193:193:0,paint
5569,,193:193:0,paint
5570,,193:193:0,paint
5571,,193:193:0,paint
5572,,193:193:0,paint
5573,,193:193:0,paint
5574,,193:193:0,paint
5575,,193:193:0,paint
5576,,193:193:0,paint
5577,,193:193:0,paint
5578,,193:193:0,paint
5579,,193:193:0,paint
5580,,193:193:0,paint
5581,,193:193:0,paint
5582,,193:193:0,paint
5583,,193:193:0,paint
5584,,193:193:0,paint
5585,,193:193:0,paint
5586,,193:193:0,paint
5587,,193:193:0,paint
5588,,193:193:0,paint
5589,,193:193:0,paint
5590,,193:193:0,paint
5591,,193:193:0,paint
5592,,193:193:0,paint
5593,,193:193:0,paint
5594,,193:193:0,paint
5595,,193:193:0,paint
5596,,193:193:0,paint
5597,,193:193:0,paint
5598,,193:193:0,paint
